CustomerID,Gender,Age,Tenure_Years,Balance,Num_Products,Has_CreditCard,Is_ActiveMember,Estimated_Salary,Churn
2306,Male,48,6,53173.02,2,1,0,160985.21,0
2307,Female,61,0,37442.03,3,1,1,20610.27,0
2308,Female,29,0,237830.45,3,0,0,178815.19,0
2309,Male,34,8,47881.47,2,1,0,147040.37,0
2310,Male,32,5,215442.43,1,0,1,41971.17,0
2311,Female,26,4,28699.55,2,0,1,76488.06,0
2312,Female,56,5,217418.28,2,0,0,41152.67,0
2313,Male,59,5,149858.45,1,0,0,151365.89,1
2314,Male,65,0,212426.48,1,0,0,20634.3,1
2315,Male,29,4,216837.17,2,0,0,103613.99,0
2316,Male,49,8,149093.38,2,1,1,199965.62,0
2317,Female,42,3,229423.54,3,0,0,173203.5,1
2318,Male,56,2,146362.07,1,0,0,125699.91,0
2319,Male,35,0,178141.27,3,1,0,144908.15,1
2320,Male,32,1,104020.12,3,0,1,128654.98,0
2321,Male,49,2,228516.92,3,0,0,165952.27,0
2322,Female,23,3,206040.63,3,0,1,179477.27,0
2323,Female,61,6,41678.28,1,0,1,157986.63,1
2324,Female,60,5,144096.96,1,1,1,52753.26,0
2325,Male,69,7,224206.83,1,0,0,87053.85,0
2326,Male,52,8,198266.12,2,1,0,161193.48,1
2327,Female,51,5,240638.2,3,1,1,168171.96,0
2328,Male,55,6,57825.42,2,1,0,133184.49,0
2329,Male,22,3,91864.91,1,0,1,148546.14,0
2330,Female,35,1,126797.97,1,0,1,51409.74,1
2331,Female,33,8,58167.29,2,1,0,87079.85,0
2332,Female,25,8,98511.31,3,1,1,116234.53,0
2333,Female,42,3,134384.8,1,0,1,197067.51,0
2334,Male,49,2,47834.8,3,0,0,163858.81,0
2335,Male,43,9,64171.95,3,0,1,54671.56,0
2336,Female,69,5,31210.62,1,0,0,83433.18,1
2337,Male,39,2,178345.35,2,0,0,59041.69,0
2338,Female,48,0,90387.98,3,1,1,47406.64,0
2339,Female,60,3,55066.54,2,1,1,41596.42,0
2340,Male,27,0,126831.04,3,1,0,193826.55,0
2341,Female,29,1,17062.33,3,0,1,183194.04,0
2342,Male,45,2,230851.65,1,1,0,106983.97,0
2343,Male,23,7,73616.88,2,0,1,118738.03,0
2344,Male,37,9,221616.09,3,1,0,170952.09,1
2345,Male,22,3,124405.02,2,0,1,136790.9,0
2346,Female,40,3,212537.62,3,1,0,151878.43,0
2347,Male,26,9,61766.11,2,1,1,162405.54,0
2348,Female,46,8,43817.65,2,0,1,106945.18,0
2349,Female,33,6,212352.95,1,0,0,195462.72,0
2350,Female,63,1,53230.97,3,1,0,133105.69,1
2351,Female,39,2,186548.84,3,1,1,134027.35,0
2352,Male,25,3,86145.95,3,0,1,45388.12,0
2353,Male,37,3,187048.43,3,0,1,197792.7,0
2354,Female,68,9,226911.57,1,0,1,32739.6,0
2355,Female,31,7,245409.61,1,1,0,197414.54,0
2356,Male,56,9,89952.37,3,1,1,183901.81,0
2357,Female,54,9,91881.46,2,0,1,174155.65,0
2358,Male,67,5,245346.93,1,1,0,141247.76,0
2359,Female,51,2,215382.03,2,0,1,129594.46,0
2360,Male,28,8,11272.99,2,1,0,199391.6,0
2361,Female,57,9,143362.5,2,0,1,195319.55,0
2362,Female,50,7,45311.19,3,0,0,166129.96,0
2363,Male,48,8,248503.13,1,1,0,35635.07,0
2364,Female,61,4,34730.75,3,0,1,86989.99,0
2365,Female,51,2,139836.9,2,0,0,175867.01,0
2366,Male,67,3,166299.59,3,1,1,146453.66,0
2367,Female,24,4,234266.16,2,1,0,41960.76,0
2368,Male,66,8,211814.58,3,1,0,82684.74,0
2369,Male,40,8,61438.69,3,1,0,23496.59,0
2370,Female,63,2,143155.99,1,0,1,180704.59,0
2371,Female,24,6,238393.49,1,0,1,154460.95,0
2372,Female,42,5,183929.21,2,0,0,98454.95,0
2373,Female,20,3,172084.09,2,0,1,156869.86,0
2374,Female,55,4,188725.27,2,0,0,188015.99,0
2375,Female,37,9,80626.55,3,1,0,70380.5,0
2376,Female,51,1,182313.07,2,1,1,71447.03,0
2377,Male,66,6,58213.69,1,0,0,106877.27,0
2378,Female,61,3,107025.69,2,1,1,147241.93,0
2379,Male,61,1,222482.2,2,1,0,198746.74,1
2380,Female,47,5,4742.79,3,1,1,49327.66,0
2381,Female,34,1,103579.66,1,1,0,81584.4,0
2382,Male,27,9,66705.44,2,1,0,85419.2,0
2383,Female,52,1,49647.4,1,0,0,150648.32,0
2384,Female,37,6,209643.86,2,1,0,179587.6,0
2385,Male,35,0,174124.64,1,0,0,53083.12,0
2386,Female,62,6,28158.18,2,0,1,148457.06,0
2387,Female,61,9,123615.83,2,0,1,183731.96,0
2388,Female,44,4,116726.44,3,0,0,41833.22,0
2389,Male,66,0,35631.95,3,0,0,134310.8,0
2390,Female,53,5,199940.68,1,1,1,56429.13,0
2391,Female,40,6,91668.49,1,0,1,99405.37,0
2392,Female,49,0,190484.44,1,0,0,42825.57,0
2393,Female,27,8,48015.65,1,0,0,143051.45,0
2394,Male,28,6,78768.37,3,1,0,92247.57,0
2395,Male,55,0,23792.74,1,1,0,122105.48,0
2396,Female,23,2,35869.82,2,1,0,114237.62,0
2397,Female,58,4,220795.87,2,1,0,144917.26,1
2398,Male,64,3,27278.16,2,0,1,181204.1,0
2399,Male,51,1,23932.8,3,0,0,70354.88,0
2400,Female,53,0,235094.33,1,0,0,127130.03,0
2401,Male,54,3,161475.86,2,0,1,123277.95,0
2402,Female,34,6,25229.0,2,0,1,76726.16,0
2403,Male,57,3,242929.18,3,1,1,109925.51,0
2404,Male,57,8,36775.0,3,0,0,27281.57,1
2405,Male,29,7,191586.43,3,1,1,96847.95,0
2406,Male,38,7,8712.84,2,0,0,68694.84,0
2407,Female,57,4,156135.45,3,1,1,175515.62,0
2408,Male,36,0,136675.97,2,1,1,84402.5,0
2409,Male,20,8,52000.95,1,1,1,54597.75,0
2410,Female,35,1,160786.54,2,0,0,115340.82,1
2411,Male,68,5,154263.25,1,1,1,165973.6,0
2412,Male,36,9,199587.93,2,0,1,83728.24,0
2413,Female,64,4,218968.51,1,0,1,172429.47,0
2414,Male,23,9,127526.24,2,1,0,78703.32,0
2415,Female,33,7,122573.8,2,1,0,152407.65,0
2416,Female,25,2,155398.94,2,1,0,40745.21,0
2417,Female,65,5,182301.9,2,1,0,31196.1,1
2418,Female,35,5,89042.79,3,0,0,152763.66,0
2419,Male,69,9,126160.47,2,0,1,86311.68,0
2420,Female,65,2,146276.05,2,0,1,90739.15,0
2421,Male,60,6,247094.52,3,1,0,123347.48,0
2422,Male,56,3,146928.05,3,1,1,197636.63,0
2423,Male,66,4,56046.64,3,1,1,50871.76,0
2424,Male,66,8,146997.46,3,1,0,73973.73,1
2425,Male,29,5,204874.9,3,0,0,136766.66,0
2426,Male,62,9,214350.92,3,0,0,146173.4,0
2427,Male,27,3,200062.61,3,0,1,147106.15,0
2428,Male,24,7,222052.35,3,1,0,127172.95,0
2429,Male,63,8,83691.59,3,1,0,125891.1,0
2430,Male,18,9,126892.66,3,1,0,46659.25,1
2431,Female,66,4,194897.77,3,1,1,170232.57,0
2432,Female,53,1,66112.49,1,1,1,21601.25,0
2433,Female,38,5,92895.36,2,0,1,95163.91,0
2434,Male,54,7,207788.91,2,1,0,58773.67,0
2435,Female,69,4,192521.41,3,0,1,38781.18,0
2436,Female,41,0,242799.89,3,1,0,77508.34,1
2437,Female,42,7,248993.51,1,0,0,138293.71,0
2438,Male,24,8,60186.14,3,1,1,109474.92,0
2439,Male,59,0,225112.5,1,1,0,177234.66,1
2440,Male,34,7,23628.88,2,0,1,127943.38,0
2441,Male,46,9,177450.05,2,1,0,65564.13,0
2442,Female,47,1,55024.85,3,1,0,112739.77,0
2443,Female,24,3,75077.79,1,1,1,60929.44,0
2444,Female,50,1,236580.29,1,0,0,52158.17,1
2445,Female,24,1,65787.81,2,1,1,191903.69,1
2446,Male,41,9,168294.47,2,1,1,104245.91,0
2447,Male,28,2,44532.13,1,1,0,137217.46,1
2448,Male,26,7,23347.49,1,1,0,177217.81,0
2449,Female,29,3,84829.26,2,1,0,77991.98,0
2450,Male,52,6,156049.03,1,0,0,162024.54,0
2451,Male,21,9,61986.29,2,0,0,161988.85,1
2452,Female,53,2,75042.2,1,0,0,168322.14,0
2453,Female,45,9,177182.45,3,0,0,54103.62,0
2454,Male,30,2,25699.01,2,1,0,193311.24,1
2455,Male,40,1,111726.27,1,1,0,69460.63,0
2456,Male,36,5,235433.63,2,0,0,159826.66,0
2457,Male,59,5,99242.92,1,0,0,49215.06,0
2458,Male,54,0,108550.26,3,0,1,186360.87,0
2459,Male,56,6,184551.08,3,0,0,97012.15,0
2460,Female,41,3,194752.88,3,0,0,140357.62,0
2461,Female,33,2,192401.6,2,1,0,173034.53,0
2462,Female,50,7,249466.76,3,0,1,70829.57,0
2463,Male,29,1,17862.77,2,1,0,90019.28,1
2464,Female,51,8,245563.32,3,1,1,76410.06,0
2465,Male,24,7,237547.4,2,0,1,70916.69,0
2466,Male,28,7,213034.73,3,1,0,111854.26,0
2467,Female,48,2,113531.39,1,1,0,118414.1,0
2468,Male,46,3,217725.59,1,1,0,33828.1,0
2469,Male,30,1,55208.1,2,1,1,141192.71,0
2470,Female,48,1,197913.96,3,0,1,95600.24,0
2471,Female,19,3,46309.58,3,1,1,180115.28,0
2472,Female,56,5,203840.5,1,1,0,179394.04,1
2473,Male,32,4,153632.28,3,0,0,149616.7,0
2474,Female,28,0,24507.82,3,0,1,173680.97,0
2475,Female,51,9,223829.89,2,0,1,186052.54,0
2476,Male,56,0,144489.3,1,1,1,123919.2,0
2477,Female,21,5,164062.07,3,0,1,194943.14,0
2478,Female,28,2,70877.51,3,1,0,191971.8,0
2479,Female,46,2,217908.88,2,0,0,39778.88,0
2480,Male,19,6,136300.18,2,1,1,114095.91,0
2481,Male,33,0,105280.07,2,0,0,40604.14,0
2482,Male,56,0,133570.44,2,0,1,143144.04,0
2483,Male,30,9,175828.27,3,1,1,157749.64,0
2484,Female,54,2,173761.97,3,0,0,179242.03,0
2485,Male,34,7,89394.28,3,0,0,137001.72,0
2486,Male,38,0,96314.57,2,1,0,101718.7,0
2487,Female,61,9,140559.55,3,0,1,48068.66,0
2488,Female,36,3,231101.78,1,0,1,42518.72,0
2489,Female,24,8,186357.57,1,1,0,107420.11,0
2490,Male,55,3,97603.75,3,1,0,169858.59,1
2491,Male,25,9,84258.16,2,0,0,155129.37,1
2492,Male,30,7,130909.17,1,0,1,178544.32,0
2493,Female,54,6,217497.84,3,1,1,165978.24,0
2494,Female,19,2,2169.81,1,1,0,56983.98,1
2495,Male,58,6,177621.52,1,0,0,56058.39,1
2496,Female,28,6,73628.06,1,1,1,102442.39,0
2497,Female,41,9,52099.37,1,0,0,54408.03,0
2498,Female,23,2,3034.5,3,0,1,53745.37,0
2499,Male,43,1,224147.66,1,1,0,68200.21,0
2500,Female,24,8,228062.12,3,1,1,24062.09,0
2501,Female,56,0,15354.36,1,1,1,122841.68,0
2502,Male,36,6,130453.83,1,1,0,91389.22,0
2503,Male,23,3,38143.61,1,0,0,62731.25,0
2504,Female,60,1,189671.89,3,1,1,44160.3,0
2505,Female,46,1,166347.87,1,0,0,102053.05,1
2506,Male,60,7,74282.7,1,0,0,128352.51,0
2507,Male,56,6,29240.07,2,0,0,195189.92,0
2508,Female,19,6,207805.17,1,0,1,65688.3,0
2509,Female,36,4,168563.12,2,0,1,24740.28,0
2510,Female,21,9,1704.99,3,1,1,152482.72,0
2511,Female,23,7,156967.95,1,1,0,62330.52,0
2512,Male,66,1,202574.01,1,0,1,107167.46,0
2513,Female,54,1,147692.01,2,1,0,165480.54,0
2514,Female,45,4,106178.42,2,1,0,26655.83,0
2515,Male,47,0,145979.59,1,0,1,45473.47,1
2516,Female,24,5,154928.01,3,0,1,37671.69,0
2517,Male,26,3,160008.66,2,1,1,62070.75,0
2518,Female,42,5,241761.26,1,0,0,51145.74,0
2519,Female,50,6,44661.95,2,1,0,76988.33,1
2520,Male,18,2,155773.28,3,1,1,154334.83,0
2521,Male,68,7,46998.33,2,0,0,27621.87,0
2522,Female,23,6,52489.18,1,1,1,33277.5,0
2523,Female,35,0,167314.47,2,1,1,121578.29,0
2524,Female,27,5,228988.52,3,0,1,113646.76,0
2525,Male,45,6,39761.06,1,0,0,105333.51,0
2526,Female,28,3,240616.38,1,1,1,112863.61,0
2527,Male,50,1,79843.08,1,0,1,153567.0,0
2528,Male,18,9,97828.51,1,1,1,123700.53,1
2529,Female,30,8,38420.21,3,0,1,102255.17,0
2530,Male,54,6,153959.03,1,0,0,34715.18,0
2531,Female,37,0,149105.12,3,1,0,195458.8,0
2532,Female,18,7,110567.44,3,1,0,63080.06,0
2533,Female,69,2,119022.85,2,1,0,176448.42,0
2534,Female,20,3,155743.97,2,0,0,88215.99,0
2535,Female,35,4,145874.13,1,1,0,143108.57,0
2536,Male,58,0,93565.85,1,0,0,101743.35,0
2537,Male,31,5,221028.6,3,0,1,83749.3,0
2538,Female,48,9,166915.13,2,1,1,130574.91,0
2539,Female,44,5,51351.58,1,1,0,116499.15,0
2540,Male,34,1,79975.75,1,0,1,61837.83,0
2541,Male,63,9,196969.53,3,1,0,80523.52,0
2542,Male,46,5,26131.35,2,0,0,26187.82,1
2543,Male,53,7,187558.0,1,0,1,54845.05,0
2544,Female,54,5,89710.61,1,0,1,80449.94,0
2545,Female,43,3,137922.76,1,1,1,194981.84,0
2546,Male,34,3,70139.53,1,0,1,114876.01,0
2547,Female,39,8,246614.14,1,0,0,146143.32,1
2548,Male,42,5,226460.07,1,1,1,141248.07,0
2549,Female,19,7,232112.46,2,1,0,196559.83,1
2550,Male,39,7,46193.88,3,1,0,120019.75,0
2551,Female,22,6,210422.52,3,0,1,125389.0,0
2552,Male,21,2,133849.28,3,1,1,74012.63,0
2553,Male,53,9,176964.8,1,0,1,132701.21,1
2554,Female,23,0,54376.02,3,0,0,156390.4,0
2555,Male,69,4,177996.16,2,0,0,38585.61,1
2556,Female,38,9,228566.81,1,1,1,106422.45,0
2557,Female,30,9,66870.35,2,0,1,95942.04,0
2558,Male,54,1,58339.96,1,0,0,40445.21,1
2559,Female,42,9,26103.64,1,1,1,81431.8,0
2560,Female,43,1,66701.67,3,0,1,116332.16,0
2561,Female,56,6,133948.07,2,1,1,136976.49,0
2562,Female,37,2,208179.07,3,1,1,72000.99,0
2563,Female,50,7,69700.07,1,1,1,105733.93,0
2564,Male,31,8,155286.1,2,1,1,152134.3,0
2565,Female,53,7,119897.67,2,0,1,96004.59,0
2566,Female,34,5,72144.76,1,0,0,189339.16,0
2567,Female,38,4,127589.77,3,0,1,25527.11,0
2568,Female,63,2,41990.6,1,0,1,66840.91,0
2569,Female,33,2,159894.39,2,1,0,44010.42,0
2570,Male,63,6,28915.68,2,0,0,117432.32,1
2571,Female,33,4,182745.13,2,1,1,51927.23,0
2572,Male,37,5,44428.17,1,0,0,153531.28,0
2573,Male,46,5,249539.79,2,0,1,185303.0,0
2574,Male,45,8,205918.15,2,1,0,57295.94,0
2575,Male,25,0,85960.08,3,0,0,183217.36,0
2576,Female,41,7,106551.19,3,0,0,133715.94,1
2577,Male,20,9,64797.76,2,1,1,55310.72,0
2578,Male,42,4,191778.64,3,0,0,152578.19,1
2579,Female,36,5,95181.74,1,0,1,36357.26,1
2580,Female,50,5,188796.38,3,0,1,144586.68,0
2581,Female,19,0,4600.39,3,1,0,175027.04,0
2582,Male,32,2,33905.24,3,1,0,191067.68,0
2583,Female,39,5,91243.58,3,0,1,29815.6,0
2584,Female,27,8,27227.13,1,0,1,31148.41,0
2585,Male,35,5,150282.0,3,0,1,187472.88,0
2586,Female,39,5,12708.02,2,1,0,162126.66,1
2587,Female,63,0,214940.75,3,0,1,159368.09,0
2588,Female,66,8,190327.0,3,1,0,153671.91,1
2589,Female,44,3,54064.12,2,1,1,149119.33,0
2590,Male,30,1,120947.98,1,0,0,130380.12,0
2591,Female,50,0,112953.27,2,1,1,166293.21,1
2592,Female,22,2,181216.15,2,1,1,26151.03,0
2593,Male,43,2,100377.23,2,1,0,153254.38,0
2594,Female,30,4,8233.82,2,1,0,124925.15,0
2595,Male,44,0,68433.96,3,1,0,183342.64,0
2596,Female,31,6,116548.95,3,0,0,188547.29,0
2597,Male,41,0,243623.05,3,1,0,63439.49,0
2598,Male,20,3,220289.67,3,1,1,162102.82,0
2599,Male,64,5,45351.54,1,1,0,192259.77,0
2600,Male,68,0,180818.99,3,1,0,67996.91,1
2601,Female,66,6,234206.37,3,1,0,173195.25,1
2602,Male,47,9,2198.15,1,0,0,125575.34,1
2603,Female,52,6,180236.42,2,0,0,91099.13,0
2604,Male,65,2,114833.37,3,1,1,168249.69,0
2605,Male,31,3,170059.05,3,0,0,176653.83,0
2606,Male,29,5,151397.32,2,1,1,70876.43,0
2607,Female,45,6,246166.37,3,0,0,163003.33,0
2608,Male,61,3,72203.85,2,0,0,28939.07,0
2609,Female,46,9,196535.75,2,1,1,95179.26,0
2610,Female,60,8,58659.97,2,1,0,32561.35,0
2611,Female,34,8,108901.99,3,1,0,72890.41,0
2612,Female,57,8,243845.22,2,1,1,191065.69,0
2613,Female,66,9,191534.07,3,0,1,152252.74,0
2614,Female,38,5,78955.31,1,1,0,156007.91,0
2615,Female,40,1,154842.32,2,0,1,44207.55,0
2616,Female,37,1,12423.02,3,1,0,124163.46,0
2617,Female,28,3,66598.73,2,1,0,89990.38,1
2618,Male,51,8,179597.62,3,0,0,152152.43,0
2619,Male,27,2,142523.39,3,1,1,48275.43,0
2620,Male,27,5,117418.21,1,1,1,70745.83,0
2621,Male,60,1,172719.02,2,0,0,181743.1,1
2622,Male,23,0,99614.72,3,0,0,50560.33,0
2623,Female,53,4,6539.04,1,1,1,133834.16,0
2624,Female,41,7,110256.66,3,0,0,76727.34,0
2625,Female,29,9,225532.3,3,1,1,34739.35,0
2626,Female,60,9,214153.78,1,0,1,60262.83,1
2627,Female,40,1,102249.3,2,1,1,176493.68,0
2628,Female,44,9,5555.36,1,0,1,183898.92,1
2629,Female,62,8,159076.82,2,0,1,95570.05,0
2630,Male,54,7,185298.61,3,0,0,131762.17,0
2631,Male,23,2,73560.89,3,1,1,113689.66,0
2632,Male,18,0,119166.0,1,1,1,70344.93,1
2633,Male,23,3,247964.2,1,1,1,82063.16,1
2634,Female,67,7,144085.75,1,0,0,114827.69,1
2635,Female,39,2,87768.73,3,0,1,145165.17,0
2636,Female,58,9,156872.22,2,0,1,82974.11,0
2637,Male,41,1,45005.58,1,0,1,145804.68,1
2638,Female,42,6,49813.09,2,1,0,192976.55,0
2639,Female,32,3,231231.18,1,0,0,24420.29,0
2640,Female,43,5,59800.01,1,0,0,49490.67,0
2641,Male,25,4,77697.34,1,1,1,184928.82,1
2642,Female,68,1,135944.31,1,1,1,32882.55,1
2643,Male,41,9,224923.16,3,0,0,157708.42,0
2644,Male,65,1,195362.22,3,0,0,132316.09,0
2645,Male,55,8,10945.98,1,0,1,28586.16,1
2646,Male,23,9,173257.42,3,1,0,20130.94,0
2647,Female,52,1,126015.37,3,0,0,110359.85,1
2648,Male,59,7,118888.21,3,0,0,41122.18,0
2649,Male,18,7,172889.59,3,0,1,176998.8,0
2650,Female,63,0,49058.01,2,1,0,106539.44,1
2651,Female,53,0,245372.17,2,0,0,62199.91,0
2652,Male,29,3,161326.63,3,1,0,50276.88,0
2653,Female,55,1,91414.04,2,1,1,170439.07,0
2654,Male,28,0,150050.55,1,1,1,149372.98,1
2655,Male,29,8,54117.72,2,1,0,149233.3,0
2656,Male,59,2,158460.47,1,1,0,35355.21,1
2657,Male,67,0,7054.29,2,0,0,132413.2,0
2658,Female,56,1,85295.48,2,0,0,176506.86,0
2659,Male,24,7,186879.22,1,1,0,157862.11,0
2660,Female,28,4,201994.46,1,1,1,41268.2,0
2661,Female,53,6,63229.85,3,0,0,190870.29,0
2662,Female,69,5,134852.37,2,1,0,32552.19,0
2663,Female,48,0,132123.22,1,0,1,120242.78,1
2664,Male,50,5,105364.01,3,0,1,190102.22,0
2665,Female,30,6,57108.25,1,1,0,168006.21,1
2666,Male,35,3,175807.06,3,0,1,142549.22,0
2667,Female,58,7,63090.42,3,0,1,174141.86,0
2668,Female,41,7,227756.43,1,0,0,141190.64,0
2669,Male,26,6,132125.32,1,1,0,29890.79,1
2670,Male,48,1,217619.58,2,0,1,83156.95,1
2671,Male,58,5,72685.68,2,0,0,96882.06,0
2672,Female,27,5,201769.79,3,0,0,118347.91,0
2673,Female,19,6,28415.9,1,1,1,61335.28,0
2674,Male,55,5,191707.59,2,1,0,178611.04,0
2675,Male,32,1,96736.46,3,1,1,61166.12,0
2676,Male,20,7,117497.52,2,1,1,138366.86,0
2677,Male,60,3,41701.83,3,0,1,177789.34,0
2678,Female,48,8,4656.92,2,0,1,151906.35,1
2679,Male,23,7,166549.37,1,0,1,44482.27,0
2680,Male,20,2,146929.57,3,0,0,191250.95,0
2681,Male,28,2,155607.04,3,1,1,36544.98,0
2682,Male,32,7,63750.44,2,1,0,56012.1,0
2683,Female,62,1,59819.37,2,1,0,45063.76,0
2684,Male,69,8,207574.08,2,0,1,140045.07,0
2685,Female,45,3,190313.19,1,1,0,165333.81,1
2686,Male,27,5,84197.53,2,1,1,62842.86,0
2687,Male,55,2,159451.43,2,0,1,196264.73,0
2688,Female,64,2,207037.5,1,0,0,45063.88,0
2689,Male,67,2,222207.36,2,0,1,76856.33,0
2690,Female,67,9,1451.57,1,1,0,108255.66,0
2691,Female,24,1,203365.6,1,0,0,165592.57,0
2692,Male,32,7,87598.08,2,1,0,87777.66,1
2693,Female,35,8,179594.57,1,1,1,52381.34,0
2694,Female,35,7,92850.34,2,0,0,103688.53,0
2695,Female,69,9,151562.27,1,1,1,105769.15,0
2696,Female,58,2,161695.61,3,1,0,22916.94,0
2697,Female,41,6,101248.19,2,0,0,23759.91,0
2698,Female,19,9,128196.33,3,1,1,69974.98,0
2699,Female,57,1,181578.34,3,1,0,153419.75,1
2700,Female,37,3,119076.32,3,1,0,85878.25,0
2701,Male,51,5,3495.12,3,0,0,58016.79,0
2702,Male,60,4,3226.05,2,1,1,40335.43,0
2703,Female,43,8,165327.71,1,0,1,70494.0,1
2704,Male,24,9,211809.38,2,0,0,106659.06,0
2705,Female,55,3,196318.38,2,1,0,36808.3,0
2706,Female,47,4,77600.08,1,0,1,22688.11,0
2707,Male,59,3,117781.97,3,1,1,42915.27,0
2708,Female,22,7,58540.19,1,0,1,152836.32,0
2709,Female,28,7,247287.48,3,0,0,103935.75,0
2710,Female,18,2,65126.61,2,1,0,100130.1,0
2711,Female,51,0,104065.4,1,0,1,23555.47,0
2712,Male,18,5,170282.24,1,1,1,147970.01,0
2713,Female,36,1,219004.42,3,1,0,56343.6,0
2714,Female,19,1,12868.92,1,1,0,36355.79,1
2715,Female,38,2,75254.92,2,1,1,171565.92,0
2716,Male,37,7,142246.46,1,1,1,107409.43,0
2717,Female,40,2,154578.27,1,0,0,154807.95,0
2718,Male,38,6,17506.86,2,1,1,167939.28,1
2719,Male,41,9,166019.68,3,1,0,193631.06,0
2720,Female,21,9,132016.09,1,1,0,132265.91,1
2721,Female,29,8,206906.84,3,1,0,32290.05,0
2722,Male,39,7,55547.29,1,0,1,120383.88,1
2723,Female,37,0,48756.75,2,0,0,111714.07,1
2724,Male,35,6,198334.31,3,0,1,30361.48,0
2725,Male,18,6,175967.28,1,0,1,75134.37,1
2726,Female,47,7,197918.34,3,1,0,94192.04,1
2727,Female,50,9,195483.54,1,1,1,48975.56,0
2728,Male,41,4,26000.17,2,1,0,21577.1,0
2729,Male,31,9,69645.76,2,1,1,156256.08,0
2730,Male,53,8,65021.28,1,1,0,173294.19,1
2731,Male,22,8,233646.82,1,1,0,61238.3,1
2732,Female,28,7,121866.64,3,1,0,20684.06,0
2733,Female,41,5,27764.28,1,1,0,180188.65,0
2734,Female,48,5,72394.48,3,1,0,44112.8,0
2735,Female,30,0,217975.41,1,1,1,92581.29,0
2736,Female,33,5,211766.59,2,0,1,85873.92,0
2737,Male,41,3,225084.87,3,0,0,49567.05,0
2738,Female,30,3,97132.19,3,1,1,127785.9,0
2739,Female,41,1,160335.24,2,1,1,185337.58,1
2740,Female,43,3,69543.48,3,0,0,112470.2,0
2741,Female,19,4,45206.33,2,1,0,195124.23,0
2742,Female,33,4,5475.27,2,1,0,54338.92,0
2743,Male,55,4,55860.24,2,1,0,172730.42,1
2744,Male,63,3,151093.53,1,1,0,66243.45,0
2745,Male,18,0,226052.58,2,1,1,65097.47,0
2746,Female,66,9,33355.14,3,0,1,41184.46,0
2747,Male,28,7,229502.89,1,1,1,175453.94,0
2748,Male,68,2,86346.31,2,0,0,150510.57,0
2749,Female,52,1,106707.1,2,1,1,81498.23,0
2750,Female,60,8,91244.64,2,1,0,82895.03,0
2751,Female,46,6,102152.03,3,1,0,172063.03,0
2752,Male,54,8,64798.29,1,0,0,186964.71,0
2753,Male,34,1,174651.17,1,0,0,128436.66,0
2754,Female,56,8,189545.78,1,1,1,93231.08,0
2755,Female,59,9,205778.22,3,0,0,29565.85,0
2756,Male,45,8,85322.4,2,0,1,42781.7,0
2757,Male,46,8,191156.72,1,0,0,45521.81,1
2758,Female,60,9,159418.84,2,1,1,69824.6,0
2759,Female,20,9,239479.02,3,0,1,66265.73,0
2760,Male,69,3,106196.29,1,0,0,117718.7,1
2761,Female,27,9,248077.43,3,0,1,189937.98,0
2762,Male,59,2,185098.51,1,1,1,175098.98,0
2763,Male,31,5,194069.44,1,0,0,111649.34,0
2764,Male,29,2,6426.22,2,0,1,23113.69,0
2765,Male,64,8,124349.59,3,1,1,32311.8,0
2766,Female,59,2,132084.18,1,1,1,174863.16,0
2767,Female,47,1,10150.03,1,1,0,71053.4,0
2768,Male,49,7,78032.81,3,0,0,77256.28,0
2769,Male,49,5,238911.05,2,1,1,45159.94,0
2770,Male,59,7,106527.86,3,1,1,60160.41,0
2771,Male,49,6,46675.5,1,0,1,64493.87,1
2772,Male,43,2,128334.68,3,1,1,94176.82,0
2773,Female,68,7,8441.39,2,0,0,132166.19,0
2774,Female,18,9,128997.17,2,1,1,83568.1,0
2775,Female,59,0,148567.08,2,1,1,100975.39,0
2776,Female,19,0,89423.59,2,0,1,52742.02,0
2777,Male,34,9,190644.05,2,0,0,30150.15,0
2778,Male,47,7,33928.52,2,0,1,82683.27,0
2779,Male,56,8,219545.85,2,0,1,31248.46,0
2780,Male,24,9,238861.23,1,1,0,73949.62,1
2781,Male,69,5,308.63,3,1,1,170767.78,0
2782,Female,44,4,210680.42,2,0,1,86047.55,0
2783,Male,26,1,126526.29,3,1,1,54787.12,0
2784,Female,39,8,115351.41,3,0,0,182372.16,1
2785,Female,51,5,59669.78,1,1,0,135082.88,0
2786,Female,63,7,111831.26,3,0,1,197885.32,0
2787,Female,66,8,237606.79,3,0,1,74045.26,0
2788,Male,18,8,52696.91,2,0,0,56066.43,0
2789,Female,26,7,44760.31,2,0,0,73629.25,0
2790,Female,37,9,60474.08,3,1,1,166248.62,0
2791,Female,36,7,137958.55,2,0,1,47275.14,0
2792,Male,53,2,232574.95,1,0,1,63394.1,0
2793,Male,57,2,143470.4,3,1,0,146293.93,0
2794,Male,62,1,60870.62,3,1,0,152840.08,1
2795,Female,21,0,110113.08,1,0,0,192591.44,1
2796,Female,26,3,97600.03,1,1,0,196427.3,0
2797,Male,58,1,11642.37,1,1,0,139435.6,1
2798,Female,39,1,127660.46,1,0,1,85303.03,0
2799,Male,35,4,31501.6,3,0,1,101542.55,0
2800,Male,29,3,210561.01,2,0,1,99068.19,0
2801,Female,59,0,137240.73,2,1,0,89728.04,0
2802,Female,60,8,211151.62,2,1,1,80884.14,0
